189,Clusmann,61,7,5,5,6,6,0,2023-08-28 08:30:04.811361
190,Clusmann,88,7,7,6,6,6,0,2023-08-28 08:30:59.947711
191,Clusmann,12,7,7,7,8,6,0,2023-08-28 08:32:34.650482
192,Clusmann,96,7,4,5,3,5,0,2023-08-28 08:36:32.365758
193,Clusmann,84,7,7,7,3,6,0,2023-08-28 08:37:23.808525
194,Clusmann,40,7,6,4,5,6,0,2023-08-28 08:38:35.998254
195,Clusmann,62,7,7,6,5,6,0,2023-08-28 08:39:46.092385
196,Clusmann,28,7,5,5,4,5,0,2023-08-28 08:40:37.874956
198,Clusmann,20,7,9,8,8,7,0,2023-08-28 08:42:50.667765
199,Clusmann,47,7,7,5,5,6,0,2023-08-28 08:44:23.683851
201,Clusmann,10,7,7,6,5,6,0,2023-08-28 08:47:40.647142
202,Truhn,95,8,7,3,6,7,0,2023-08-25 20:19:42.610976
203,Truhn,73,8,5,2,3,6,0,2023-08-25 20:21:11.701162
204,Truhn,7,7,6,3,3,7,0,2023-08-25 20:22:35.937887
205,Truhn,49,8,6,3,3,8,0,2023-08-25 20:23:44.748269
206,Truhn,14,7,7,6,6,7,0,2023-08-25 20:25:28.954834
207,Truhn,33,7,6,5,7,6,0,2023-08-25 20:26:33.125717
208,Truhn,87,8,6,3,3,7,0,2023-08-25 20:27:45.514688
209,Truhn,27,8,7,7,7,6,0,2023-08-25 20:28:57.501143
210,Truhn,93,8,6,6,6,7,0,2023-08-25 20:30:19.050665
211,Truhn,67,6,6,3,3,7,0,2023-08-25 20:31:22.732390
212,Truhn,57,7,6,5,5,7,0,2023-08-25 20:32:33.446833
213,Truhn,86,7,6,3,3,7,0,2023-08-25 20:34:20.602267
214,Truhn,80,7,5,3,3,7,0,2023-08-25 20:35:37.672706
215,Truhn,19,8,7,5,5,7,0,2023-08-25 20:36:51.868141
216,Truhn,36,8,4,4,2,7,0,2023-08-25 20:38:59.917333
217,Truhn,22,8,6,3,3,6,0,2023-08-25 20:40:13.281397
218,Truhn,58,8,7,4,2,6,0,2023-08-25 20:42:11.595212
219,Truhn,79,9,5,2,2,7,0,2023-08-25 20:43:23.367734
220,Truhn,8,8,6,4,5,7,0,2023-08-25 20:44:10.315898
221,Truhn,46,8,6,2,4,7,0,2023-08-25 20:44:57.920987
222,Truhn,6,9,7,5,6,6,0,2023-08-25 20:45:51.444128
223,Truhn,38,9,6,3,4,6,0,2023-08-25 20:46:38.645192
224,Truhn,75,9,8,4,5,7,0,2023-08-25 20:47:27.530639
